Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What Type of Surface is the Graffiti on?,Where is the Graffiti located?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location
2012-01-02T00:00:00,Completed - Dup,2012-01-04T00:00:00,12-00004390,Graffiti Removal,Brick - Unpainted,Front,4750 N WESTERN AVE,60625,1159520.76552015,1931135.7812281,47,19,4,21,41.96824020116335,-87.68904329512378,"{'latitude': '41.96824020116335', 'longitude': '-87.68904329512378', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-04T00:00:00,12-00004392,Graffiti Removal,Glass,Side,2001 W WARNER AVE,60618,1162265.73136889,1927561.25028216,47,19,5,38,41.956781706728755,-87.67892603783307,"{'latitude': '41.956781706728755', 'longitude': '-87.67892603783307', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-05T00:00:00,12-00003923,Graffiti Removal,Other / Unknown Surface,Side,3124 W 47TH ST,60632,1156226.89989998,1873310.23377565,14,9,58,,41.8082534929259,-87.70262452074113,"{'latitude': '41.8082534929259', 'longitude': '-87.70262452074113', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-05T00:00:00,12-00004003,Graffiti Removal,Brick - Unpainted,Side,4434 W 59TH ST,60629,1147700.66178718,1865113.46519594,13,8,62,,41.78593046631094,-87.73411585836406,"{'latitude': '41.78593046631094', 'longitude': '-87.73411585836406', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-05T00:00:00,12-00004008,Graffiti Removal,Metal,Side,5200 S ALBANY AVE,60632,1156591.59962788,1869992.13148333,14,9,63,,41.79894176960706,-87.70141983430773,"{'latitude': '41.79894176960706', 'longitude': '-87.70141983430773', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-05T00:00:00,12-00004009,Graffiti Removal,Brick - Unpainted,Front,5200 S ALBANY AVE,60632,1156591.59962788,1869992.13148333,14,9,63,,41.79894176960706,-87.70141983430773,"{'latitude': '41.79894176960706', 'longitude': '-87.70141983430773', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-05T00:00:00,12-00004095,Graffiti Removal,Brick - Unpainted,Front,3900 W 63RD ST,60629,1151454.67153127,1862543.30127768,13,8,65,3,41.77880352841229,-87.72043298462513,"{'latitude': '41.77880352841229', 'longitude': '-87.72043298462513', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-05T00:00:00,12-00004251,Graffiti Removal,Brick - Painted,Side,3600 S WOOD ST,60609,1164939.69123223,1880836.10606928,11,9,59,,41.828525362004385,-87.67049728549279,"{'latitude': '41.828525362004385', 'longitude': '-87.67049728549279', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-05T00:00:00,12-00004296,Graffiti Removal,Brick - Painted,Front,2425 S HALSTED ST,60608,1171379.81969057,1888109.57861239,11,9,60,,41.84847504789301,-87.64636191798947,"{'latitude': '41.84847504789301', 'longitude': '-87.64636191798947', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-09T00:00:00,12-00004132,Graffiti Removal,Other / Unknown Surface,Side,3459 W 59TH ST,60629,1154256.7599805,1865277.94060346,16,8,66,,41.78602440101399,-87.71060477743812,"{'latitude': '41.78602440101399', 'longitude': '-87.71060477743812', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-09T00:00:00,12-00004133,Graffiti Removal,Metal,Traffic Control Box,3459 W 59TH ST,60629,1154256.7599805,1865277.94060346,16,8,66,,41.78602440101399,-87.71060477743812,"{'latitude': '41.78602440101399', 'longitude': '-87.71060477743812', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-09T00:00:00,12-00004507,Graffiti Removal,Wood - Painted,Garage,2743 N MONTICELLO AVE,60647,1151580.65501821,1917998.6252673,35,25,22,,41.9313554558269,-87.71825927626068,"{'latitude': '41.9313554558269', 'longitude': '-87.71825927626068', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-09T00:00:00,12-00004651,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Side,4359 W 47TH ST,60632,1147986.27032568,1873108.38521543,23,8,57,,41.80763816876787,-87.73331806200785,"{'latitude': '41.80763816876787', 'longitude': '-87.73331806200785', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-10T00:00:00,12-00003639,Graffiti Removal,Brick - Unpainted,Side,5062 S ARCHER AVE,60632,1149570.66867442,1870709.55477617,14,8,57,,41.80124978612182,-87.72703041793619,"{'latitude': '41.80124978612182', 'longitude': '-87.72703041793619', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-10T00:00:00,12-00003780,Graffiti Removal,Brick - Unpainted,Rear,8328 S BALTIMORE AVE,60617,1196674.31102326,1850314.34126866,10,4,46,,41.74398586856429,-87.55491433948998,"{'latitude': '41.74398586856429', 'longitude': '-87.55491433948998', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-11T00:00:00,12-00004297,Graffiti Removal,Metal,Front,2400 S HALSTED ST,60608,1171387.62300711,1888412.84427295,11,9,60,,41.849228424507764,-87.64662013950685,"{'latitude': '41.849228424507764', 'longitude': '-87.64662013950685', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-01-18T00:00:00,12-00005047,Graffiti Removal,Wood - Painted,Side,1048 N ASHLAND AVE,60622,1165531.56240715,1907239.63490128,1,13,24,29,41.90111175317728,-87.66757840978173,"{'latitude': '41.90111175317728', 'longitude': '-87.66757840978173', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed - Dup,2012-03-22T00:00:00,12-00004158,Graffiti Removal,Metal,Traffic Control Box,3210 W 59TH ST,60629,1155952.81397934,1865325.75136776,14,8,63,59,41.78635018836554,-87.70387094324106,"{'latitude': '41.78635018836554', 'longitude': '-87.70387094324106', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-03T00:00:00,12-00004159,Graffiti Removal,Other / Unknown Surface,Front,5318 S KEDZIE AVE,60632,1155951.59517199,1869113.57988158,14,8,63,,41.796590198462724,-87.70379066477219,"{'latitude': '41.796590198462724', 'longitude': '-87.70379066477219', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00003384,Graffiti Removal,Brick - Unpainted,Rear,5000 N KEDZIE AVE,60625,1154140.62217487,1933039.06522232,39,17,14,,41.97217896844278,-87.7087294642434,"{'latitude': '41.97217896844278', 'longitude': '-87.7087294642434', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00003461,Graffiti Removal,Metal,Front,3615 S HALSTED ST,60609,1171563.07039336,1880849.13002394,11,9,60,,41.82841250471494,-87.64590305895933,"{'latitude': '41.82841250471494', 'longitude': '-87.64590305895933', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00003640,Graffiti Removal,Wood - Painted,Front,2909 S ARCHER AVE,60608,1168262.71889378,1885597.78909534,11,9,60,,41.841520866815884,-87.65794588556149,"{'latitude': '41.841520866815884', 'longitude': '-87.65794588556149', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00003648,Graffiti Removal,Brick - Unpainted,Front,3404 W BERTEAU AVE,60618,1152924.00370356,1927710.86980814,33,17,16,,41.9575991990374,-87.71325377082184,"{'latitude': '41.9575991990374', 'longitude': '-87.71325377082184', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00003707,Graffiti Removal,Brick - Unpainted,Front,4949 N PULASKI RD,60630,1148833.5710737,1932590.77241162,39,17,14,,41.971512981886285,-87.72797572569573,"{'latitude': '41.971512981886285', 'longitude': '-87.72797572569573', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00003849,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Front,3854 N KENTON CT,60641,1144735.79713213,1925283.33611617,38,17,15,28,41.95108374986545,-87.7434516004584,"{'latitude': '41.95108374986545', 'longitude': '-87.7434516004584', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00003850,Graffiti Removal,Brick - Unpainted,Side,4700 W BYRON ST,60641,1144369.18123298,1925500.9838044,38,17,15,28,41.95171333902079,-87.74481539566368,"{'latitude': '41.95171333902079', 'longitude': '-87.74481539566368', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00003924,Graffiti Removal,Brick - Unpainted,Front,4324 N HOYNE AVE,60618,1161573.22477545,1928797.28762222,47,19,5,38,41.96039307077823,-87.68151723822152,"{'latitude': '41.96039307077823', 'longitude': '-87.68151723822152', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00003949,Graffiti Removal,Brick - Unpainted,Front,5159 S KEDZIE AVE,60632,1155918.86936866,1870241.29918181,14,9,63,,41.7990868845135,-87.70356970472007,"{'latitude': '41.7990868845135', 'longitude': '-87.70356970472007', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00003951,Graffiti Removal,Brick - Unpainted,Front,5207 S KEDZIE AVE,60632,1155927.96936866,1869925.29918181,14,9,63,,41.798734376068545,-87.70355945788727,"{'latitude': '41.798734376068545', 'longitude': '-87.70355945788727', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00003962,Graffiti Removal,Brick - Unpainted,Front,5953 S KEDZIE AVE,60629,1156070.58620833,1864973.7180687,16,8,66,59,41.78473860044967,-87.70315858560117,"{'latitude': '41.78473860044967', 'longitude': '-87.70315858560117', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00004051,Graffiti Removal,Brick - Unpainted,Side,1100 W 35TH ST,60609,1169556.53000676,1881613.53861293,11,9,60,,41.830761054543814,-87.65351128907335,"{'latitude': '41.830761054543814', 'longitude': '-87.65351128907335', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00004079,Graffiti Removal,Brick - Unpainted,Front,5923 S KEDZIE AVE,60629,1156064.61397934,1865174.75136776,16,8,66,59,41.78555913744669,-87.70318205790441,"{'latitude': '41.78555913744669', 'longitude': '-87.70318205790441', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00004125,Graffiti Removal,Wood - Unpainted,Fence,3507 W 59TH ST,60629,1153992.90367659,1865270.32190994,16,8,66,,41.78601825169748,-87.7109845984828,"{'latitude': '41.78601825169748', 'longitude': '-87.7109845984828', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00004130,Graffiti Removal,Brick - Unpainted,Front,3912 W BERTEAU AVE,60618,1149500.95002858,1927625.49996721,39,17,16,,41.95743648981651,-87.7258469649206,"{'latitude': '41.95743648981651', 'longitude': '-87.7258469649206', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00004161,Graffiti Removal,Brick - Unpainted,Front,3700 S WOOD ST,60609,1164957.73102424,1880172.04298401,11,9,59,,41.82670274089704,-87.67045022080205,"{'latitude': '41.82670274089704', 'longitude': '-87.67045022080205', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00004168,Graffiti Removal,Brick - Unpainted,Front,3357 W 55TH ST,60632,1154857.39998238,1867945.84408111,14,8,63,,41.79333511313052,-87.70830784979572,"{'latitude': '41.79333511313052', 'longitude': '-87.70830784979572', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00004183,Graffiti Removal,Wood - Painted,Front,3713 S WOOD ST,60609,1164960.23102424,1880084.64298401,11,9,59,,41.82636617433694,-87.6701488332903,"{'latitude': '41.82636617433694', 'longitude': '-87.6701488332903', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00004204,Graffiti Removal,Metal,Garage,3648 S HOYNE AVE,60609,1162954.28030069,1880469.07592101,11,9,59,,41.82708689211337,-87.67777839478745,"{'latitude': '41.82708689211337', 'longitude': '-87.67777839478745', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00004237,Graffiti Removal,Brick - Unpainted,Rear,6234 N NAGLE AVE,60646,1132622.36422476,1941059.11008896,41,16,10,,41.99453623522201,-87.78766537882765,"{'latitude': '41.99453623522201', 'longitude': '-87.78766537882765', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00004242,Graffiti Removal,Brick - Unpainted,Front,3234 N LARAMIE AVE,60641,1141128.16147082,1921131.62072351,38,16,15,,41.939772764044285,-87.75687319708689,"{'latitude': '41.939772764044285', 'longitude': '-87.75687319708689', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00004326,Graffiti Removal,Brick - Unpainted,Alley,1630 W FARWELL AVE,60626,1164256.26729567,1945691.39948651,49,24,1,24,42.00670730185577,-87.67123406206898,"{'latitude': '42.00670730185577', 'longitude': '-87.67123406206898', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00004530,Graffiti Removal,Metal,Traffic Control Box,1400 S ASHLAND AVE,60608,1165947.35712522,1893470.65457777,2,12,28,,41.86322022642754,-87.66644156950424,"{'latitude': '41.86322022642754', 'longitude': '-87.66644156950424', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00004592,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Side,4500 N MILWAUKEE AVE,60630,1141250.42182817,1929441.59342348,45,16,15,,41.962437863791514,-87.75621868750953,"{'latitude': '41.962437863791514', 'longitude': '-87.75621868750953', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-04T00:00:00,12-00005049,Graffiti Removal,Brick - Unpainted,Side,1032 N ASHLAND AVE,60622,1165536.47221063,1907068.40011183,1,13,24,29,41.90069980470878,-87.66756696656935,"{'latitude': '41.90069980470878', 'longitude': '-87.66756696656935', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-05T00:00:00,12-00003282,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Rear,2155 S JEFFERSON ST,60616,1172668.77080022,1889937.5593141,25,12,31,,41.852841476308164,-87.64156160909968,"{'latitude': '41.852841476308164', 'longitude': '-87.64156160909968', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-05T00:00:00,12-00003619,Graffiti Removal,Brick - Unpainted,Side,1865 N MAUD AVE,60614,1169030.04118191,1912544.24129881,32,18,7,,41.915571007094876,-87.65425568372206,"{'latitude': '41.915571007094876', 'longitude': '-87.65425568372206', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-05T00:00:00,12-00003818,Graffiti Removal,Metal,Garage,2923 W 39TH PL,60632,1157513.13047819,1878306.00948948,14,9,58,,41.82171063729764,-87.6980567617451,"{'latitude': '41.82171063729764', 'longitude': '-87.6980567617451', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-05T00:00:00,12-00003922,Graffiti Removal,Other / Unknown Surface,Front,3124 W 47TH ST,60632,1156226.89989998,1873310.23377565,14,9,58,,41.8082534929259,-87.70262452074113,"{'latitude': '41.8082534929259', 'longitude': '-87.70262452074113', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-05T00:00:00,12-00003928,Graffiti Removal,Metal,Front,3110 W 47TH ST,60632,1156383.67987518,1873315.49186981,14,9,58,,41.80826220402552,-87.70202741596007,"{'latitude': '41.80826220402552', 'longitude': '-87.70202741596007', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-05T00:00:00,12-00003929,Graffiti Removal,Brick - Unpainted,Side,4558 S ALBANY AVE,60632,1156467.76691907,1874253.72627958,14,9,58,,41.810065659235654,-87.70173959923612,"{'latitude': '41.810065659235654', 'longitude': '-87.70173959923612', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-05T00:00:00,12-00003955,Graffiti Removal,Brick - Painted,Side,3114 W 53RD ST,60632,1156455.75410194,1869322.38177399,14,9,63,,41.7973052326916,-87.70192554240226,"{'latitude': '41.7973052326916', 'longitude': '-87.70192554240226', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-05T00:00:00,12-00003986,Graffiti Removal,Metal,Pole,3459 W 51ST ST,60632,1154092.199901,1870591.13797478,14,8,63,,41.80060725240705,-87.71106120305187,"{'latitude': '41.80060725240705', 'longitude': '-87.71106120305187', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-05T00:00:00,12-00004013,Graffiti Removal,Brick - Unpainted,Front,5215 S KEDZIE AVE,60632,1155929.56936866,1869871.49918181,14,9,63,,41.79850767912813,-87.70355219322796,"{'latitude': '41.79850767912813', 'longitude': '-87.70355219322796', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-05T00:00:00,12-00004022,Graffiti Removal,Metal,Front,3159 W 54TH PL,60632,1156242.61547201,1868317.17988471,14,9,63,,41.7943197772625,-87.7034593972467,"{'latitude': '41.7943197772625', 'longitude': '-87.7034593972467', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-05T00:00:00,12-00004103,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Garage,2226 N LINCOLN AVE,60614,1171727.67096694,1915049.28511514,43,18,7,35,41.92244633848671,-87.64477929418304,"{'latitude': '41.92244633848671', 'longitude': '-87.64477929418304', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-05T00:00:00,12-00004198,Graffiti Removal,Brick - Unpainted,Rear,5013 N WOLCOTT AVE,60640,1162912.25882511,1933375.81692708,47,20,4,,41.97288162772759,-87.67616390158673,"{'latitude': '41.97288162772759', 'longitude': '-87.67616390158673', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-06T00:00:00,12-00003638,Graffiti Removal,Brick - Painted,Front,5087 S ARCHER AVE,60632,1149205.84963175,1870632.6665141,23,8,57,,41.80083350218459,-87.72829049122927,"{'latitude': '41.80083350218459', 'longitude': '-87.72829049122927', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-06T00:00:00,12-00003688,Graffiti Removal,Brick - Unpainted,Front,2947 W BELMONT AVE,60618,1156071.11999319,1921127.9915235,33,14,21,,41.93925639035301,-87.70219108855581,"{'latitude': '41.93925639035301', 'longitude': '-87.70219108855581', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-06T00:00:00,12-00003890,Graffiti Removal,Brick - Unpainted,Front,3554 W SUNNYSIDE AVE,60625,1151796.00216563,1929673.46560475,33,17,14,,41.96300221200706,-87.71787161983649,"{'latitude': '41.96300221200706', 'longitude': '-87.71787161983649', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-06T00:00:00,12-00003969,Graffiti Removal,Metal,Dumpster,3917 W 63RD ST,60629,1151339.87153127,1862540.20127768,13,8,65,3,41.778574033604535,-87.72103561308789,"{'latitude': '41.778574033604535', 'longitude': '-87.72103561308789', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-06T00:00:00,12-00003981,Graffiti Removal,Brick - Unpainted,Front,2849 W BELMONT AVE,60618,1156795.4397828,1921139.8631289,33,14,21,,41.939272285572955,-87.69979588412592,"{'latitude': '41.939272285572955', 'longitude': '-87.69979588412592', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-06T00:00:00,12-00004221,Graffiti Removal,Limestone,Front,4006 W NORTH AVE,60639,1149407.26650178,1910335.51718972,30,25,23,,41.90999172919378,-87.7266702586489,"{'latitude': '41.90999172919378', 'longitude': '-87.7266702586489', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-06T00:00:00,12-00004509,Graffiti Removal,Aluminum Siding,Side,10801 S HOXIE AVE,60617,1195232.97022223,1833903.61143262,10,4,51,,41.699082582240635,-87.56061013557378,"{'latitude': '41.699082582240635', 'longitude': '-87.56061013557378', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-06T00:00:00,12-00004531,Graffiti Removal,Brick - Painted,Side,1500 S ASHLAND AVE,60608,1165967.16793399,1892808.9488068,2,12,28,,41.861417857387,-87.66638825619758,"{'latitude': '41.861417857387', 'longitude': '-87.66638825619758', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-06T00:00:00,12-00005024,Graffiti Removal,Brick - Painted,Alley,2232 W 21ST ST,60608,1161808.4564307,1890030.88080176,25,12,31,,41.85401238150223,-87.68213509312156,"{'latitude': '41.85401238150223', 'longitude': '-87.68213509312156', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-09T00:00:00,12-00003977,Graffiti Removal,Brick - Unpainted,Side,4958 S LAWNDALE AVE,60632,1152547.28451153,1871391.97832551,14,8,62,,41.8025121178253,-87.7162058337116,"{'latitude': '41.8025121178253', 'longitude': '-87.7162058337116', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-09T00:00:00,12-00004075,Graffiti Removal,Other / Unknown Surface,Rear,4352 W 63RD ST,60629,1148356.26137481,1862469.50202343,13,8,65,3,41.778657075799075,-87.73221369143265,"{'latitude': '41.778657075799075', 'longitude': '-87.73221369143265', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-09T00:00:00,12-00004126,Graffiti Removal,Other / Unknown Surface,Front,3459 W 59TH ST,60629,1154256.7599805,1865277.94060346,16,8,66,,41.78602440101399,-87.71060477743812,"{'latitude': '41.78602440101399', 'longitude': '-87.71060477743812', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-09T00:00:00,12-00004146,Graffiti Removal,Metal,Garage,6001 S SPAULDING AVE,60629,1155419.45181647,1864636.26229489,16,8,66,,41.78434736582538,-87.70556980605475,"{'latitude': '41.78434736582538', 'longitude': '-87.70556980605475', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-09T00:00:00,12-00004154,Graffiti Removal,Metal,Garage,5910 S SAWYER AVE,60629,1155729.65768972,1865252.06543443,16,8,66,59,41.78585258296614,-87.70469621816402,"{'latitude': '41.78585258296614', 'longitude': '-87.70469621816402', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-09T00:00:00,12-00004170,Graffiti Removal,Brick - Unpainted,Side,5500 S SAWYER AVE,60629,1155650.28069724,1867966.794269,14,8,63,,41.793401659626056,-87.704924165261,"{'latitude': '41.793401659626056', 'longitude': '-87.704924165261', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-09T00:00:00,12-00004571,Graffiti Removal,Aluminum Siding,Garage,5411 S LONG AVE,60638,1141280.991806,1868201.16603407,23,8,56,,41.794247060221835,-87.75731233112536,"{'latitude': '41.794247060221835', 'longitude': '-87.75731233112536', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-09T00:00:00,12-00005037,Graffiti Removal,Brick - Painted,Side,4911 S HOYNE AVE,60609,1163190.22372415,1872031.15992159,16,9,61,,41.80449446648302,-87.67686844594982,"{'latitude': '41.80449446648302', 'longitude': '-87.67686844594982', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-10T00:00:00,12-00003940,Graffiti Removal,Metal,Pole,3046 W 55TH ST,60632,1156897.41987588,1868005.53147321,14,9,63,,41.79367850969349,-87.70062052411454,"{'latitude': '41.79367850969349', 'longitude': '-87.70062052411454', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-10T00:00:00,12-00004118,Graffiti Removal,Other / Unknown Surface,Front,3642 W 59TH ST,60629,1153068.38007223,1865243.43767337,14,8,62,,41.786172838679086,-87.71494188419321,"{'latitude': '41.786172838679086', 'longitude': '-87.71494188419321', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-10T00:00:00,12-00004124,Graffiti Removal,Other / Unknown Surface,Front,3600 W 59TH ST,60629,1153326.18007223,1865250.83767337,14,8,62,,41.786196544925204,-87.71348942184615,"{'latitude': '41.786196544925204', 'longitude': '-87.71348942184615', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-10T00:00:00,12-00004564,Graffiti Removal,Brick - Painted,Garage,930 W CUYLER AVE,60613,1169528.97999412,1927093.28998999,46,23,3,34,41.955560900196076,-87.65238107696322,"{'latitude': '41.955560900196076', 'longitude': '-87.65238107696322', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-10T00:00:00,12-00004736,Graffiti Removal,Wood - Painted,Garage,1739 W RASCHER AVE,60640,1163761.06536668,1936242.85472141,40,20,77,,41.9805640377458,-87.67373490992193,"{'latitude': '41.9805640377458', 'longitude': '-87.67373490992193', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-11T00:00:00,12-00003933,Graffiti Removal,Other / Unknown Surface,Side,4601 S KEDZIE AVE,60632,1155806.84227797,1873953.67272503,14,9,58,39,41.809850730342106,-87.70389681671357,"{'latitude': '41.809850730342106', 'longitude': '-87.70389681671357', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-11T00:00:00,12-00003934,Graffiti Removal,Other / Unknown Surface,Front,5149 S KEDZIE AVE,60632,1155916.95941657,1870308.58219362,14,9,63,,41.79937048316764,-87.7035780411288,"{'latitude': '41.79937048316764', 'longitude': '-87.7035780411288', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-11T00:00:00,12-00003948,Graffiti Removal,Metal,Front,4832 S KEDZIE AVE,60632,1155855.75549548,1872415.12991641,14,8,58,7,41.80530314149489,-87.70404138125723,"{'latitude': '41.80530314149489', 'longitude': '-87.70404138125723', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-11T00:00:00,12-00004020,Graffiti Removal,Other / Unknown Surface,Front,5413 S KEDZIE AVE,60632,1155967.85739301,1868510.36092874,14,9,63,,41.79491822506682,-87.70345299120945,"{'latitude': '41.79491822506682', 'longitude': '-87.70345299120945', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-11T00:00:00,12-00004030,Graffiti Removal,Marble/Granite,Front,5515 S KEDZIE AVE,60629,1155987.51656958,1867875.84090668,14,8,63,,41.79303072756571,-87.70339347262573,"{'latitude': '41.79303072756571', 'longitude': '-87.70339347262573', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-11T00:00:00,12-00004031,Graffiti Removal,Marble/Granite,Front,5535 S KEDZIE AVE,60629,1155991.21656958,1867742.14090668,14,8,63,,41.79246660360857,-87.7033820539714,"{'latitude': '41.79246660360857', 'longitude': '-87.7033820539714', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-11T00:00:00,12-00004032,Graffiti Removal,Marble/Granite,Front,3201 W 56TH ST,60629,1155992.1714958,1867314.19839798,14,8,63,59,41.79158712016101,-87.7035618864633,"{'latitude': '41.79158712016101', 'longitude': '-87.7035618864633', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-11T00:00:00,12-00004038,Graffiti Removal,Marble/Granite,Front,5630 S KEDZIE AVE,60629,1156008.6714958,1867114.19839798,14,8,63,59,41.79076043465682,-87.70362467382772,"{'latitude': '41.79076043465682', 'longitude': '-87.70362467382772', 'needs_recoding': False}"
2012-01-02T00:00:00,Completed,2012-01-11T00:00:00,12-00004040,Graffiti Removal,Metal,Traffic Control Box,5659 S KEDZIE AVE,60629,1156014.13712652,1866920.52418334,14,8,63,59,41.789976350294076,-87.7033096791572,"{'latitude': '41.789976350294076', 'longitude': '-87.7033096791572', 'needs_recoding': False}"
